Zc,E0Tn,betaTn,elastic
-4197.93610225,0.75625051,0.00069270,0.75625047
-4187.80507657,0.75722670,0.00069356,0.75722666
-4182.63668008,0.75947785,0.00069566,0.75947781
-4177.94335886,0.75878817,0.00069499,0.75878813
-4161.26784010,0.76132543,0.00069731,0.76132539
-4160.12970313,0.76151220,0.00069751,0.76151216
-4152.09508761,0.76043645,0.00069650,0.76043642
-4148.03359828,0.76205295,0.00073922,0.76205290
-4140.15198620,0.76028686,0.00069636,0.76028682
-4134.29725080,0.76079693,0.00069685,0.76079689
-4128.09377867,0.76033726,0.00069641,0.76033722
-4122.70437485,0.75943361,0.00069559,0.75943357
-4123.41008831,0.75869327,0.00069493,0.75869323
-4114.01900653,0.75950001,0.00069567,0.75949997
-4106.03093023,0.75770733,0.00069400,0.75770730
-4097.15112969,0.75993146,0.00069614,0.75993142
-4089.46497759,0.75832226,0.00069457,0.75832222
-4086.97763864,0.75653858,0.00069338,0.75653854
-4093.90142836,0.75659240,0.00069299,0.75659236
-4094.11489150,0.75955084,0.00069569,0.75955080
-4106.64303224,0.75893960,0.00069514,0.75893957
-4115.92825296,0.75838661,0.00080555,0.75838656
-4124.54356900,0.75794453,0.00069422,0.75794449
-4130.69281336,0.75706946,0.00069342,0.75706942
-4134.30481827,0.75830836,0.00069458,0.75830832
-4141.33937174,0.76097247,0.00087248,0.76097241
-4148.96740124,0.76013332,0.00069630,0.76013328
-4157.23880822,0.76042350,0.00084094,0.76042344
-4163.61192673,0.75940226,0.00069557,0.75940222
-4171.92544731,0.75768516,0.00069398,0.75768512
-4181.36010799,0.75533737,0.00069183,0.75533733
-4189.57220127,0.75578327,0.00069224,0.75578323
-4195.55801930,0.75944910,0.00070680,0.75944906
-4198.64029008,0.75859051,0.00069481,0.75859047
-4213.31647425,0.75919093,0.00069539,0.75919090
-4220.87995389,0.75595361,0.00069240,0.75595357
-4222.82665012,0.75888296,0.00069508,0.75888292
-4225.30815373,0.75916192,0.00069533,0.75916189
-4238.44301447,0.75790378,0.00069421,0.75790374
-4241.14545415,0.75990552,0.00069601,0.75990548
-4253.87311084,0.75948462,0.00069566,0.75948458
-4265.02024098,0.75957067,0.00069571,0.75957063
-4270.87779559,0.75625419,0.00069267,0.75625415
-4275.34224462,0.75928032,0.00069544,0.75928028
-4287.27579266,0.75668419,0.00069307,0.75668415
-4285.39934369,0.75881418,0.00069502,0.75881414
-4296.81730127,0.75691764,0.00069331,0.75691760
-4323.70948662,0.73586895,0.00067400,0.73586891
-4305.66819794,0.75781890,0.00069410,0.75781886
-4320.63302453,0.75784009,0.00069415,0.75784005
-4329.32934476,0.75571644,0.00069218,0.75571641
-4332.72942778,0.75378813,0.00069100,0.75378809
-4339.77794003,0.75843115,0.00069466,0.75843111
-4341.50408715,0.76009889,0.00069620,0.76009885
-4352.73552561,0.75880926,0.00069501,0.75880922
-4365.76961409,0.75958004,0.00069574,0.75958000
-4376.17349501,0.75780387,0.00069411,0.75780383
-4383.09012770,0.75707997,0.00069344,0.75707993
-4391.88573118,0.75900140,0.00069519,0.75900136
-4398.65376792,0.76036099,0.00069646,0.76036095
-4406.89350103,0.76019143,0.00069628,0.76019139
-4412.70274785,0.75890543,0.00069510,0.75890539
-4416.54491574,0.76011262,0.00069621,0.76011258
-4417.16865796,0.76096224,0.00069699,0.76096220
-4429.72043318,0.75987188,0.00069598,0.75987184
-4441.78354923,0.75733846,0.00069367,0.75733842
-4453.27542647,0.75865861,0.00069491,0.75865857
-4449.19051490,0.76005270,0.00069615,0.76005266
-4465.21527049,0.75983768,0.00069595,0.75983764
-4473.25963417,0.75768043,0.00069400,0.75768039
-4470.18153578,0.76000482,0.00069611,0.76000478
-4489.86863327,0.75705374,0.00069340,0.75705370
-4493.01447082,0.75911250,0.00069528,0.75911246
-4496.49143179,0.75826156,0.00069452,0.75826152
-4513.96236201,0.75783034,0.00069411,0.75783030
-4513.51379162,0.75620052,0.00069262,0.75620048
-4520.79180949,0.75922030,0.00069541,0.75922026
-4528.54665029,0.75727201,0.00069360,0.75727197
-4538.71024727,0.75846711,0.00069469,0.75846707
-4548.22163386,0.76114180,0.00069758,0.76114176
-4558.67161927,0.75839706,0.00069464,0.75839702
-4560.58344768,0.76053974,0.00069681,0.76053970
-4561.44116498,0.75951848,0.00069566,0.75951844
-4575.01871911,0.75188575,0.00068867,0.75188571
-4559.03038702,0.75861317,0.00073266,0.75861313
-4552.31494286,0.75944210,0.00069559,0.75944206
-4545.62487335,0.76020960,0.00069631,0.76020956
-4538.61846729,0.75742225,0.00069374,0.75742221
-4523.21775023,0.75924972,0.00069543,0.75924969
-4524.32994737,0.75645320,0.00069285,0.75645316
-4521.20971265,0.75587271,0.00069233,0.75587267
-4512.57209043,0.76060046,0.00072873,0.76060042
-4505.77873987,0.75628802,0.00069270,0.75628798
-4500.76380485,0.75885022,0.00069505,0.75885019
-4492.56734807,0.75814150,0.00069442,0.75814147
-4485.92833229,0.75543721,0.00069192,0.75543717
-4472.44892314,0.75837266,0.00069461,0.75837262
-4477.16091608,0.75749731,0.00069384,0.75749727
-4469.30891171,0.75818823,0.00069447,0.75818819
-4454.51399199,0.75899835,0.00069518,0.75899832
-4454.50399689,0.75792898,0.00069421,0.75792895
-4451.39054734,0.75776338,0.00069405,0.75776334
-4444.57497242,0.75835921,0.00069460,0.75835917
-4435.92416806,0.76051753,0.00069657,0.76051749
-4424.71271319,0.76105439,0.00069708,0.76105435
-4418.14687405,0.76094359,0.00069697,0.76094355
-4413.76701870,0.75840508,0.00069464,0.75840504
-4408.32734518,0.75791413,0.00069422,0.75791410
-4405.97739491,0.75668309,0.00069308,0.75668305
-4399.47293132,0.75423625,0.00069087,0.75423621
-4392.91632237,0.75475763,0.00069130,0.75475759
-4385.51028400,0.75310844,0.00068979,0.75310840
-4374.63220607,0.75241332,0.00068917,0.75241328
-4372.04903318,0.75125485,0.00068809,0.75125482
-4364.31075012,0.75218443,0.00068896,0.75218439
-4355.42188963,0.75222606,0.00068899,0.75222602
-4350.51372239,0.75212183,0.00068889,0.75212179
-4337.42797026,0.75603182,0.00069246,0.75603178
-4329.45259389,0.75671724,0.00069310,0.75671720
-4331.86025364,0.75482965,0.00069137,0.75482961
-4321.90997307,0.75323712,0.00068991,0.75323708
-4322.08036330,0.75206446,0.00068884,0.75206442
-4307.75262841,0.75576767,0.00069223,0.75576763
-4301.82838731,0.75625183,0.00069268,0.75625180
-4301.38756477,0.75650283,0.00069292,0.75650279
-4284.90032658,0.75899866,0.00069520,0.75899862
-4283.06294538,0.75605199,0.00069249,0.75605195
-4275.20194168,0.75941077,0.00069557,0.75941073
-4272.44964917,0.75710302,0.00069345,0.75710298
-4264.60134485,0.75948699,0.00069563,0.75948695
-4254.27583378,0.75797519,0.00069424,0.75797516
-4249.93820660,0.75824521,0.00069449,0.75824518
-4231.07992193,0.76177349,0.00069774,0.76177345
-4234.86732427,0.75716498,0.00069350,0.75716494
-4230.11150302,0.75716801,0.00069351,0.75716797
-4217.15638165,0.76103368,0.00069705,0.76103364
-4214.18085454,0.75835518,0.00069498,0.75835514
-4206.83931710,0.75593702,0.00069238,0.75593698
-4204.67342151,0.75768735,0.00069401,0.75768731
-4195.66367020,0.76019713,0.00069629,0.76019709
-4182.23239175,0.75910053,0.00069528,0.75910049
-4174.17747057,0.75984125,0.00069596,0.75984121
-4175.20851419,0.75868661,0.00069489,0.75868657
-4170.15657517,0.75575022,0.00069222,0.75575018
-4163.92178665,0.75848531,0.00069471,0.75848527
-4158.38589558,0.75569673,0.00069216,0.75569669
-4159.40301661,0.75926400,0.00069543,0.75926397
-4172.20848263,0.75506532,0.00069160,0.75506528
-4181.79579851,0.75623034,0.00069265,0.75623030
-4185.50831607,0.75860763,0.00069482,0.75860759
-4190.39624804,0.75909229,0.00069527,0.75909225
-4195.17443848,0.75912851,0.00069530,0.75912847
-4203.18256106,0.75731161,0.00069364,0.75731157
-4213.87763514,0.75660730,0.00069299,0.75660726
-4217.19444477,0.75983711,0.00069595,0.75983707
-4224.51503467,0.76024321,0.00069632,0.76024317
-4234.65142090,0.75689805,0.00069589,0.75689801
-4242.91719685,0.75776724,0.00069408,0.75776721
-4249.43729334,0.76056072,0.00069661,0.76056068
-4262.96529905,0.75819556,0.00069445,0.75819552
-4255.54361833,0.76116729,0.00069718,0.76116725
-4278.89489702,0.75626782,0.00069268,0.75626778
-4272.96016375,0.75777046,0.00069406,0.75777042
-4285.22325906,0.75530627,0.00069183,0.75530623
-4287.72544019,0.75765005,0.00069395,0.75765001
-4300.81453497,0.75456356,0.00069114,0.75456352
-4305.96162047,0.75377769,0.00069042,0.75377765
-4308.28803776,0.75673965,0.00069313,0.75673961
-4322.98288307,0.75475487,0.00069265,0.75475483
-4331.19430456,0.74888065,0.00068592,0.74888061
-4336.67160440,0.74452756,0.00068193,0.74452752
-4345.34115768,0.74423712,0.00068167,0.74423708
-4352.05720158,0.74441869,0.00068183,0.74441865
-4354.50524785,0.74439758,0.00068182,0.74439754
-4366.68392817,0.74745229,0.00068460,0.74745225
-4377.62085260,0.74077774,0.00067849,0.74077770
-4382.30672988,0.74777251,0.00068490,0.74777247
-4388.95505591,0.74781248,0.00068493,0.74781244
-4396.63750999,0.74709158,0.00068427,0.74709154
-4403.54120578,0.75209947,0.00068886,0.75209944
-4411.23528570,0.75088866,0.00068777,0.75088862
-4408.07986717,0.75515345,0.00069166,0.75515341
-4421.69288841,0.75478974,0.00069133,0.75478970
-4429.93869323,0.75034017,0.00068726,0.75034014
-4441.00560031,0.75433517,0.00069092,0.75433513
-4447.68193172,0.75534166,0.00069184,0.75534162
-4447.88318578,0.75797338,0.00069426,0.75797334
-4462.15800961,0.75578919,0.00069225,0.75578915
-4473.17379137,0.75426181,0.00069086,0.75426177
-4471.61930956,0.75810828,0.00069437,0.75810824
-4484.18879846,0.75608972,0.00069252,0.75608968
-4491.81718738,0.75677339,0.00069314,0.75677336
-4494.76180656,0.75917467,0.00069538,0.75917464
-4508.48043604,0.75697607,0.00069335,0.75697603
-4505.59666996,0.76083515,0.00069720,0.76083511
-4520.77782830,0.75594315,0.00069242,0.75594311
-4525.31979521,0.75870847,0.00070407,0.75870843
-4535.74985517,0.75695033,0.00069334,0.75695029
-4543.97997813,0.75749182,0.00069381,0.75749178
-4542.92227504,0.76054622,0.00069660,0.76054618
-4558.96220925,0.75632194,0.00069273,0.75632190
-4562.30145805,0.75874763,0.00069497,0.75874759
-4565.65500868,0.76120257,0.00069720,0.76120253
-4582.13812772,0.75850822,0.00069475,0.75850818
-4586.23456666,0.75846000,0.00069471,0.75845996
-4588.80121071,0.75804616,0.00069431,0.75804612
-4597.82463688,0.75996762,0.00069608,0.75996758
-4597.10716122,0.76062198,0.00069667,0.76062194
-4604.37929297,0.76036315,0.00069646,0.76036311
-4616.20503722,0.75952919,0.00069569,0.75952916
-4621.65652817,0.76029466,0.00069637,0.76029462
-4621.46661984,0.75907156,0.00069525,0.75907152
-4614.17024199,0.75837458,0.00069463,0.75837454
-4610.40017753,0.75829207,0.00069544,0.75829203
-4603.79782267,0.75544616,0.00069194,0.75544612
-4590.12102559,0.75723394,0.00069357,0.75723391
-4586.76939356,0.75937285,0.00069554,0.75937281
-4573.74517454,0.75996855,0.00069609,0.75996851
-4577.53109773,0.76061810,0.00069668,0.76061806
-4572.19331855,0.75646185,0.00069286,0.75646182
-4561.70431967,0.75882846,0.00069505,0.75882842
-4549.51951022,0.75996051,0.00069607,0.75996048
-4549.03572685,0.75829442,0.00069457,0.75829438
-4539.52215980,0.76090177,0.00091644,0.76090170
-4536.45065887,0.75861378,0.00069532,0.75861374
-4528.91825350,0.75684489,0.00069322,0.75684485
-4519.25601545,0.75845024,0.00069468,0.75845020
-4520.70909294,0.75314149,0.00068982,0.75314145
-4504.15152475,0.75824869,0.00069450,0.75824865
-4503.42545795,0.75450822,0.00069107,0.75450818
-4497.12499259,0.75732182,0.00069367,0.75732178
-4485.28286050,0.75360465,0.00069025,0.75360461
-4483.27079854,0.75216608,0.00068894,0.75216604
-4468.70074458,0.75326272,0.00068993,0.75326269
-4465.96815988,0.74842821,0.00068554,0.74842817
-4466.77321024,0.74638986,0.00068363,0.74638982
-4449.47453110,0.75003459,0.00068697,0.75003455
-4459.97456394,0.70429851,0.03659042,0.70418206
-4432.94818254,0.74944840,0.00068644,0.74944836
-4432.72112954,0.73636350,0.00067445,0.73636346
-4446.15821358,0.56237196,0.74203945,0.49880954
-5942.35847621,0.27199714,0.73865591,0.08452755
-5159.96629265,0.28064078,0.79642645,0.03252838
-7342.01216100,0.23368230,0.65791393,0.03978949
-4402.23210647,0.72885615,0.00066757,0.72885611
-4426.36170275,0.45456307,0.93671829,0.31486671
-4385.74710093,0.74742427,0.00068458,0.74742423
-4380.43439717,0.74664615,0.00069232,0.74664611
-4375.70439113,0.74722840,0.00068445,0.74722837
-4369.70908341,0.75032995,0.00068772,0.75032991
-4363.91234097,0.75106117,0.00068795,0.75106113
-4352.86101541,0.75513359,0.00069164,0.75513355
-4345.98318202,0.75703275,0.00069339,0.75703271
-4346.36192958,0.75385382,0.00069047,0.75385378
-4341.97024112,0.75352567,0.00069017,0.75352563
-4337.12942100,0.75209515,0.00068887,0.75209511
-4326.70320382,0.75820088,0.00069446,0.75820085
-4316.22645685,0.76124481,0.00069724,0.76124477
-4316.20282711,0.75767061,0.00069397,0.75767057
-4307.31236476,0.75842977,0.00069466,0.75842973
-4302.68106502,0.75848524,0.00069471,0.75848520
-4301.70697466,0.75805129,0.00069434,0.75805125
-4286.27453149,0.75922586,0.00069539,0.75922582
-4286.75473363,0.75721034,0.00069355,0.75721030
-4272.85218286,0.75925781,0.00069543,0.75925777
-4270.22967643,0.75716602,0.00069350,0.75716598
-4255.20422766,0.76281691,0.00071214,0.76281686
-4256.21636521,0.75858507,0.00069484,0.75858503
-4252.54035773,0.75990224,0.00069601,0.75990221
-4239.90146130,0.75882242,0.00069502,0.75882238
-4241.74169763,0.75850423,0.00082748,0.75850417
-4226.14315138,0.75873503,0.00069496,0.75873499
-4222.14049651,0.75863745,0.00069486,0.75863741
-4222.89797412,0.75644470,0.00069286,0.75644466
-4229.69909086,0.75768768,0.00069398,0.75768764
-4226.09183853,0.75834885,0.00069459,0.75834881
-4236.61920242,0.75757012,0.00069390,0.75757008
-4248.96667642,0.75983366,0.00069631,0.75983362
-4248.94297379,0.76048689,0.00069655,0.76048685
-4264.33375869,0.75824064,0.00069450,0.75824060
-4262.15589676,0.76030081,0.00069638,0.76030077
-4276.84265446,0.75789874,0.00069420,0.75789870
-4280.33156323,0.75749738,0.00069380,0.75749734
-4285.98233766,0.75783752,0.00069412,0.75783749
-4291.50435787,0.76059500,0.00069667,0.76059496
-4304.83367847,0.75763451,0.00069394,0.75763447
-4307.03977776,0.75899799,0.00069521,0.75899796
-4312.84654513,0.76126951,0.00069727,0.76126947
-4329.83349825,0.75744872,0.00069377,0.75744868
-4333.96840041,0.75578961,0.00069224,0.75578957
-4332.56139966,0.75967484,0.00069581,0.75967480
-4341.24664966,0.75786503,0.00069415,0.75786499
-4351.92522360,0.75780042,0.00069409,0.75780038
-4359.59170232,0.75398694,0.00069059,0.75398690
-4364.57868480,0.75051346,0.00068743,0.75051342
-4374.66937281,0.75029275,0.00068723,0.75029271
-4383.14404273,0.74550864,0.00068284,0.74550861
-4416.62751233,0.42487285,0.97802257,0.25167885
-7562.86029884,0.29958456,0.72376084,0.15994301
-7414.90711586,0.29554251,0.66802530,0.18077277
-7663.85891426,0.26487729,0.67490686,0.11983871
-8027.56786826,0.26947265,0.66300534,0.13699429
-7973.08795728,0.25951495,0.70279745,0.08271812
-8588.87686684,0.23157288,0.63869074,0.06045727
-8453.15827164,0.25145818,0.65537658,0.10303010
-8508.66290517,0.23212771,0.64033211,0.06045813
-6892.03440247,0.30491106,0.71927569,0.17203041
-8487.57051500,0.23300945,0.64168253,0.06207442
-7802.77227340,0.28014469,0.73125924,0.11390957
-7581.89705048,0.28259510,0.72526189,0.12419502
-6013.38916849,0.33920055,0.74505835,0.21692348
-7728.38215509,0.24343574,0.65311391,0.08371161
-7692.21979094,0.23826681,0.64417796,0.07705732
-7075.96525031,0.27947757,0.71817298,0.12217033
-6669.83031152,0.33614105,0.71218203,0.22551810
-4514.02475029,0.74751030,0.00068466,0.74751027
-4531.95988339,0.75281028,0.00068955,0.75281024
-4531.83533455,0.75213303,0.00068893,0.75213299
-4536.23885390,0.75861859,0.00069484,0.75861855
-4553.41655433,0.75623819,0.00069268,0.75623815
-4559.25652685,0.75469594,0.00069126,0.75469590
-4562.02302194,0.75776334,0.00069405,0.75776330
-4575.71413382,0.75774023,0.00069403,0.75774019
-4579.56167610,0.75749471,0.00069382,0.75749467
-4590.92986317,0.75814032,0.00069440,0.75814028
-4587.74666910,0.76069509,0.00069673,0.76069505
-4600.92933108,0.76107944,0.00069710,0.76107940
-4611.62711636,0.75929039,0.00069545,0.75929035
-4619.42133058,0.75659393,0.00069299,0.75659390
-4624.07175588,0.75663078,0.00069301,0.75663074
-4631.70740178,0.75759793,0.00069420,0.75759789
-4640.10858380,0.75712319,0.00069346,0.75712315
-4647.54086644,0.75732459,0.00069365,0.75732455
-4654.56379353,0.75833594,0.00069458,0.75833590
-4657.15137696,0.76086752,0.00069690,0.76086748
-4659.01067695,0.76086546,0.00069689,0.76086542
-4676.60673950,0.76053785,0.00070057,0.76053781
-4690.70360264,0.75741179,0.00070111,0.75741175
-4694.91307652,0.75829687,0.00069455,0.75829684
-4680.68769866,0.75881337,0.00069502,0.75881333
-4673.81112743,0.75692514,0.00069328,0.75692510
-4669.27766611,0.75909773,0.00069550,0.75909769
-4664.12038414,0.75658952,0.00069299,0.75658948
-4654.10286623,0.75881133,0.00069501,0.75881129
-4655.69743928,0.75847300,0.00069471,0.75847296
-4648.69148806,0.75900883,0.00069522,0.75900879
-4639.30556845,0.75876168,0.00069496,0.75876164
-4633.67469512,0.75765602,0.00069395,0.75765598
-4625.27061833,0.75958097,0.00069574,0.75958093
-4622.66078433,0.75910087,0.00069530,0.75910083
-4616.39685080,0.76064743,0.00069669,0.76064739
-4611.46722950,0.75846117,0.00069472,0.75846113
-4606.15815669,0.75690086,0.00069326,0.75690082
-4601.55880106,0.75635434,0.00069277,0.75635430
-4590.01895834,0.75488906,0.00083319,0.75488900
-4585.60977169,0.75615903,0.00069258,0.75615899
-4576.59824656,0.75068827,0.00068789,0.75068823
-4570.04672228,0.75582354,0.00069230,0.75582351
-4566.14823499,0.74594750,0.00068323,0.74594746
-6965.68499043,0.23627887,0.67389505,0.01400797
-7346.93823257,0.29362887,0.67432280,0.17468769
-7591.09004764,0.28979454,0.67740004,0.16664093
-7703.68974078,0.30408186,0.66075695,0.19743937
-8033.73014600,0.28025079,0.69998808,0.13607921
0.00000000,0.00000000,0.00000000,0.00000000
-7821.53047054,0.26136528,0.73080629,0.05373339
-7796.86681647,0.29590736,0.76593438,0.12528315
-7998.61768867,0.29748286,0.69506914,0.17121249
-8048.24136792,0.33392520,0.75106317,0.20592303
-8952.59869515,0.24809411,0.67277424,0.07812876
-9137.72107590,0.25084671,0.66377171,0.09461207
-8892.60848184,0.26846490,0.67067374,0.13027856
-8740.48007949,0.26809828,0.68399273,0.12068781
-8481.00506243,0.27804000,0.70411427,0.12873838
-8043.36169719,0.31074632,0.69458390,0.19355502
-7810.37930126,0.29849912,0.69313573,0.17392002
-7416.13587492,0.35595242,0.61058841,0.28466102
-7500.39481542,0.31492267,0.63446608,0.22330306
-6938.09401508,0.35013534,0.62258893,0.27406509
-4433.54817300,0.74559842,0.00068292,0.74559838
-4430.52209495,0.74565368,0.00068297,0.74565365
-4425.71507743,0.75510267,0.00069162,0.75510263
-4419.02158707,0.75515827,0.00069167,0.75515823
-4411.47880624,0.75966163,0.00069581,0.75966159
-4401.33070258,0.76035113,0.00069644,0.76035109
-4394.39659286,0.75987424,0.00069599,0.75987420
-4386.88039069,0.75831248,0.00069457,0.75831244
-4386.66963974,0.75803555,0.00069430,0.75803551
-4377.96880810,0.76022874,0.00069631,0.76022870
-4379.07536392,0.75727806,0.00069361,0.75727802
-4370.47091486,0.75720971,0.00069356,0.75720967
-4360.21628623,0.75679254,0.00069316,0.75679250
-4357.24281473,0.75561473,0.00069237,0.75561470
-4347.45846823,0.75832083,0.00069456,0.75832079
-4338.07523655,0.75984699,0.00069596,0.75984695
-4336.70454429,0.75827095,0.00069452,0.75827091
-4333.28771219,0.75713641,0.00069349,0.75713637
-4318.28519689,0.75983686,0.00069595,0.75983682
-4316.15633869,0.75805082,0.00069431,0.75805078
-4308.47360714,0.75327346,0.00068994,0.75327342
-4298.26766901,0.75912921,0.00069531,0.75912917
-4299.89020118,0.75781260,0.00069412,0.75781257
-4302.34245742,0.75841022,0.00069464,0.75841018
-4307.05557826,0.76017187,0.00069626,0.76017183
-4319.07359334,0.75782901,0.00069411,0.75782897
-4323.14145388,0.75945828,0.00079805,0.75945823
-4329.67108175,0.75958670,0.00069572,0.75958666
-4341.34326173,0.75750664,0.00069382,0.75750660
-4347.74599143,0.75752639,0.00069386,0.75752635
-4349.75150929,0.75697096,0.00069332,0.75697092
-4349.88175323,0.75933671,0.00069549,0.75933667
-4364.35462137,0.75969925,0.00069582,0.75969921
-4375.43193288,0.75786515,0.00069418,0.75786511
-4385.06955324,0.75730732,0.00069363,0.75730728
-4388.82917100,0.75890106,0.00070695,0.75890102
-4395.47450358,0.75811636,0.00069950,0.75811632
-4405.42052216,0.75984808,0.00069597,0.75984804
-4411.41680939,0.75924002,0.00069540,0.75923998
-4417.15482586,0.75928918,0.00069545,0.75928915
-4420.10901308,0.75968775,0.00069582,0.75968771
-4423.80251782,0.75932681,0.00069548,0.75932677
-4439.81627140,0.75519677,0.00069170,0.75519673
-4445.02316038,0.75439688,0.00069098,0.75439684
-4447.14468054,0.75431872,0.00069094,0.75431868
-7413.76796444,0.32524063,0.65861481,0.22944328
-6823.26178598,0.28554804,0.71392812,0.13820363
-7765.75692109,0.31060183,0.66412846,0.20601660
-8320.38182832,0.31887953,0.62975411,0.23043838
-9380.13753538,0.29789680,0.62957118,0.20047050
-8713.46431621,0.27884014,0.69066330,0.13898700
-8555.00083028,0.32233613,0.72559366,0.19850952
-8795.49159721,0.31592346,0.73370158,0.18402085
-8997.45825265,0.32746394,0.64857507,0.23601494
-8698.81822265,0.34509492,0.70061070,0.24281829
-8803.59968459,0.33102081,0.73659580,0.20762836
-8665.21903241,0.33315990,0.65789746,0.24077782
-8126.58896142,0.32154031,0.73090886,0.19479546
-8024.80337144,0.32335664,0.67051654,0.22245099
-7963.90799487,0.33402507,0.68022081,0.23429032
-7945.02272533,0.33626114,0.66826885,0.24158871
-7956.37861446,0.33104999,0.65674183,0.23824072
-7876.51337871,0.33085574,0.66693735,0.23447144
-7967.98770693,0.32492320,0.62508499,0.24023011
-7965.84884054,0.29612158,0.66752595,0.18194258
-7521.23802393,0.32885998,0.68170081,0.22632095
-7402.69165134,0.25290060,0.69900663,0.06406213
-4610.19424367,0.74628474,0.00068353,0.74628470
-4617.27939101,0.75396720,0.00069061,0.75396716
-4625.67644436,0.75570874,0.00069217,0.75570870
-4635.05051228,0.75789958,0.00069418,0.75789954
-4647.62267397,0.75705986,0.00069357,0.75705982
-4655.43419596,0.75936675,0.00069555,0.75936671
-4661.87382466,0.75661968,0.00069300,0.75661964
-4673.19193742,0.75622257,0.00069267,0.75622253
-4690.39574805,0.75519387,0.00069170,0.75519383
-4681.10807939,0.75792518,0.00069420,0.75792514
-4690.09811714,0.75919717,0.00069537,0.75919713
-4706.31692104,0.75670701,0.00069312,0.75670697
-4713.72265265,0.75876573,0.00069498,0.75876569
-4708.87210023,0.75996353,0.00069607,0.75996349
-4726.03137021,0.75799498,0.00069430,0.75799494
-4727.83238568,0.75970997,0.00069584,0.75970993
-4738.25206318,0.75757024,0.00069388,0.75757020
-4747.77597215,0.76058381,0.00069666,0.76058378
-4750.74884774,0.75847788,0.00069470,0.75847784
-4762.70663800,0.75953850,0.00069568,0.75953846
-4765.81440175,0.75872181,0.00069493,0.75872177
-4755.15598199,0.75992315,0.00069603,0.75992311
-4751.96425237,0.75828283,0.00069453,0.75828280
-4742.14420714,0.75884283,0.00069504,0.75884279
-4742.20363760,0.75586356,0.00069231,0.75586352
-4737.53504307,0.76081346,0.00069685,0.76081343
-4730.74719103,0.76009846,0.00069619,0.76009842
-4721.04914390,0.75974305,0.00069626,0.75974301
-4705.06089056,0.76236459,0.00069827,0.76236455
-4707.47306425,0.75895045,0.00069514,0.75895041
-4704.21906973,0.75769878,0.00069399,0.75769874
-4699.28672493,0.76036613,0.00069644,0.76036609
-4686.09402788,0.75971637,0.00069584,0.75971634
-4681.23966750,0.75618483,0.00069262,0.75618479
-4681.28961763,0.75531377,0.00069183,0.75531373
-4670.82338606,0.75554241,0.00069247,0.75554237
-4658.84235780,0.75403906,0.00069065,0.75403902
-4646.13536072,0.75369889,0.00069035,0.75369885
-4641.61218871,0.75165893,0.00068846,0.75165889
-8776.83350298,0.26711287,0.61734026,0.15704596
-8067.72879866,0.29594994,0.69777112,0.16716162
-8457.07111599,0.30074083,0.64664831,0.19804337
-8299.68846296,0.33106021,0.62556059,0.24832121
-8383.68539948,0.29147391,0.70716794,0.15393649
-8587.34766445,0.37090556,0.58321699,0.30968295
-8307.64114269,0.34936469,0.64200541,0.26751588
-8596.86813167,0.30258702,0.73527451,0.15915998
-8664.70447873,0.32155272,0.69041157,0.21214218
-8611.81683854,0.33858022,0.79644868,0.19217460
-9079.73273867,0.30458593,0.72645777,0.16770310
-9536.63746998,0.29652329,0.73034019,0.15028292
-9936.33684499,0.27850036,0.69233218,0.13727812
-9525.88855321,0.32906278,0.70398156,0.21811129
-9352.20839651,0.32104020,0.67463224,0.21751677
-9147.93957694,0.35055675,0.56423784,0.28963840
-9424.35384566,0.33230919,0.66699521,0.23649795
-9684.18914336,0.28542559,0.68103485,0.15700710
-8207.05056942,0.33964294,0.62703148,0.25921842
-9530.52982444,0.26945656,0.68155337,0.12531460
-9122.39403877,0.29013190,0.68662538,0.16255261
-9141.63754475,0.28287439,0.67658187,0.15473186
-8592.50954254,0.21635138,0.60944411,0.03617610
-4481.85624921,0.75010172,0.00068703,0.75010168
-4481.35021924,0.74915381,0.00068617,0.74915377
-4469.17860843,0.76008265,0.00069618,0.76008262
-4466.23228024,0.75388344,0.00069051,0.75388340
-4458.94805480,0.75743656,0.00069968,0.75743652
-4453.89703433,0.75941214,0.00069557,0.75941210
-4440.21501498,0.76071167,0.00071774,0.76071163
-4440.64518617,0.75744582,0.00069376,0.75744578
-4434.32079476,0.75752792,0.00069383,0.75752788
-4428.61289978,0.75906193,0.00069561,0.75906189
-4423.31651385,0.76003513,0.00069650,0.76003509
-4417.16536817,0.75912799,0.00070103,0.75912795
-4409.80939270,0.76144092,0.00082559,0.76144087
-4401.83065057,0.76191295,0.00090892,0.76191288
-4392.14948592,0.76096928,0.00069699,0.76096924
-4391.08937418,0.75845334,0.00069468,0.75845330
-4383.44499992,0.75773130,0.00069403,0.75773126
-4377.27868156,0.75962258,0.00069576,0.75962254
-4371.62794931,0.75838315,0.00069500,0.75838311
-4366.70384637,0.75529964,0.00069181,0.75529960
-4360.20945786,0.75771443,0.00069402,0.75771439
-4346.75431354,0.75205897,0.00070979,0.75205893
-4350.45811493,0.76093755,0.00069696,0.76093751
-4358.87508869,0.75729890,0.00069363,0.75729886
-4368.17026649,0.75983976,0.00069597,0.75983972
-4377.90898400,0.75804338,0.00069431,0.75804334
-4385.42882542,0.75681964,0.00069321,0.75681960
-4399.53710785,0.75686731,0.00069323,0.75686727
-4402.57273414,0.75850842,0.00069474,0.75850839
