Zc,E0Tn,betaTn,elastic
-8385.98481159,0.59963360,0.00054921,0.59963357
-8439.18269894,0.59373695,0.00054381,0.59373692
-8489.92952102,0.59940219,0.00054903,0.59940216
-8506.94357940,0.59260889,0.00092329,0.59260881
-8513.46627204,0.59309336,0.00054322,0.59309333
-8492.25609974,0.60310438,0.00055239,0.60310435
-8661.29438700,0.57511509,0.00052676,0.57511506
-9111.96133141,0.49598083,0.39987230,0.47582507
-8391.66860487,0.58086587,0.00053202,0.58086584
-8283.22213570,0.58158271,0.00053268,0.58158268
-8231.20828437,0.58046500,0.00053169,0.58046497
-8099.12171339,0.58911473,0.00053958,0.58911470
-7937.62762194,0.59556877,0.00054549,0.59556874
-7850.50007617,0.59129266,0.00054159,0.59129263
-7739.83954801,0.58488769,0.00089064,0.58488760
-7642.00706599,0.58838934,0.00053892,0.58838931
-7547.04233058,0.58716615,0.00055278,0.58716612
-7459.26899832,0.59571856,0.00054563,0.59571853
-7527.52044534,0.59510961,0.00054507,0.59510958
-7385.28835911,0.56107752,0.00051390,0.56107749
-5725.76897181,0.75095274,0.00068783,0.75095270
-5727.79349436,0.73169848,0.00067020,0.73169845
-6756.68324832,0.53997659,0.00049458,0.53997656
-5702.91996660,0.74789515,0.00089942,0.74789508
-5696.29779691,0.74838157,0.00068546,0.74838153
-5704.96414300,0.73289896,0.00067128,0.73289892
-5868.49063119,0.70935716,0.00064972,0.70935712
-5829.42473866,0.71367938,0.00065368,0.71367934
-5650.46070405,0.75225958,0.00068902,0.75225954
-5641.47641317,0.74864956,0.00068570,0.74864952
-5638.92800366,0.74938201,0.00068639,0.74938197
-5624.78855340,0.74882287,0.00071232,0.74882283
-5604.72023712,0.75132996,0.00068818,0.75132992
-5621.78290754,0.75068796,0.00068758,0.75068792
-5639.00173761,0.74726629,0.00068444,0.74726626
-5655.87624101,0.74743609,0.00069308,0.74743605
-5663.12480314,0.74828356,0.00068537,0.74828352
-5715.72241771,0.73144320,0.00066995,0.73144316
-5866.32101364,0.70848465,0.00064891,0.70848461
-5962.91735448,0.68153515,0.00062423,0.68153512
-6050.85380374,0.67206145,0.00061555,0.67206142
-5728.90601578,0.74925455,0.00068626,0.74925451
-5739.84422769,0.75044559,0.00071778,0.75044554
-5758.78785679,0.73518896,0.05657345,0.73492227
-7312.31827681,0.51957767,0.07239230,0.51895952
-6002.54393340,0.65357820,0.26613042,0.64690676
-7560.32849514,0.32642138,0.88729784,0.10053348
-7535.98053736,0.58989772,0.00054030,0.58989769
-7678.20387678,0.59304436,0.00054319,0.59304433
-7811.68115085,0.57980196,0.00107095,0.57980184
-7896.68635503,0.57187340,0.00052379,0.57187337
-8017.61611514,0.57710975,0.00052859,0.57710972
-8129.69925857,0.58919516,0.00054074,0.58919513
-8210.00609451,0.59754690,0.00054730,0.59754687
-8349.15730471,0.59177859,0.00054202,0.59177856
-8578.71333333,0.57010656,0.00052217,0.57010653
-8552.71404112,0.58354325,0.00053448,0.58354322
-8630.05338076,0.59214553,0.00054238,0.59214550
-8711.49160668,0.59039368,0.00054076,0.59039365
-8702.40585370,0.60308145,0.00055237,0.60308142
-8760.25056062,0.60318593,0.00055249,0.60318590
-8747.68491601,0.61285458,0.00056133,0.61285455
-8746.10338638,0.60058903,0.00055010,0.60058900
-8719.80273724,0.59622542,0.00054609,0.59622539
-8684.58873335,0.59585081,0.00054575,0.59585078
-8624.55948223,0.59863803,0.00055314,0.59863800
-8544.52186892,0.60294306,0.00055225,0.60294303
-8461.70060206,0.60489872,0.00055404,0.60489869
-8368.90295010,0.60444117,0.00055362,0.60444114
-8279.76999764,0.60303729,0.00055263,0.60303725
-8168.23094917,0.59444782,0.00054447,0.59444779
-8038.25624004,0.59854860,0.00054822,0.59854856
-7916.51360615,0.60413976,0.00149556,0.60413953
-7747.74863702,0.60786186,0.00055676,0.60786183
-7617.51029067,0.58951053,0.00053994,0.58951050
-7384.20490942,0.57607281,0.00052763,0.57607278
-7213.24088399,0.57623413,0.00052780,0.57623410
-7082.90361919,0.58962416,0.00054007,0.58962413
-6964.28767746,0.60281351,0.00055213,0.60281348
-6738.23076627,0.62607791,0.00057344,0.62607788
-6521.17281074,0.66300417,0.00112782,0.66300406
-6265.55404934,0.73206231,0.00067053,0.73206227
-6231.97956959,0.75044282,0.00068736,0.75044278
-6253.19460110,0.74851425,0.00068658,0.74851421
-6253.13554551,0.75272482,0.00068946,0.75272478
-6273.19109741,0.74621041,0.00068347,0.74621038
-6285.74250978,0.75074346,0.00068763,0.75074342
-6309.03507899,0.74822228,0.00068533,0.74822224
-6310.52451886,0.75166350,0.00068847,0.75166346
-6321.41515629,0.75114281,0.00068799,0.75114277
-6343.36992948,0.74879859,0.00068595,0.74879855
-6441.42636556,0.72002322,0.00065948,0.72002318
-6370.07963809,0.74924943,0.00068630,0.74924940
-6377.73259160,0.74915094,0.00068619,0.74915090
-6387.00500691,0.74883289,0.00068588,0.74883285
-6402.33623023,0.74919417,0.00068621,0.74919414
-6420.25948048,0.74650290,0.00068374,0.74650286
-6432.12107218,0.74609863,0.00070068,0.74609859
-6417.34819395,0.74774640,0.00068488,0.74774636
-6402.49187159,0.74505530,0.00068243,0.74505526
-6397.39275521,0.75006650,0.00068702,0.75006646
-6384.64704716,0.74867161,0.00068575,0.74867157
-6369.77819348,0.75024883,0.00068718,0.75024879
-6367.76898408,0.74939191,0.00068646,0.74939187
-6355.23087678,0.74876381,0.00068583,0.74876377
-6370.56444312,0.73977730,0.00067758,0.73977726
-6329.31395372,0.75059547,0.00068749,0.75059543
-6317.97927687,0.75030357,0.00068722,0.75030353
-6313.30223678,0.74999021,0.00068695,0.74999017
-6306.04841732,0.74660185,0.00068669,0.74660181
-6286.18862855,0.75164553,0.00068846,0.75164549
-6280.94234311,0.74902354,0.00068605,0.74902350
-6269.00845493,0.75178845,0.00068858,0.75178841
-6525.74925154,0.67643599,0.00102776,0.67643589
-6930.97888733,0.60958317,0.00055833,0.60958314
-7173.82017052,0.60046175,0.00056084,0.60046171
-7300.19503247,0.59195961,0.00054219,0.59195958
-7431.87616015,0.58133235,0.00053247,0.58133232
-7642.88544550,0.58296163,0.00053394,0.58296160
-7836.03667712,0.58372386,0.00053464,0.58372383
-7993.70875621,0.59533793,0.00054531,0.59533790
-8294.75506479,0.57338623,0.00052520,0.57338620
-8257.60167361,0.58305896,0.00053403,0.58305893
-8415.25660597,0.59534782,0.00054530,0.59534779
-8474.00898542,0.60935208,0.00055812,0.60935205
-8595.26578902,0.60896027,0.00055776,0.60896024
-8688.22833449,0.60467638,0.00055383,0.60467635
-8784.50298434,0.59758694,0.00054734,0.59758691
-8907.81601030,0.59179744,0.00158014,0.59179718
-8936.87459458,0.59325097,0.00054337,0.59325094
-9036.16671031,0.58409968,0.00053499,0.58409965
-9029.30343885,0.59323059,0.00054335,0.59323056
-9019.58959941,0.60431678,0.00055351,0.60431675
-9075.23919466,0.59015631,0.00054053,0.59015628
-9165.12986310,0.56523635,0.00051771,0.56523632
-8946.59513949,0.59508035,0.00054504,0.59508032
-8899.99473606,0.58199968,0.03597259,0.58186348
-8802.31961442,0.58809076,0.00053947,0.58809072
-8693.03467321,0.59039571,0.00054075,0.59039568
-8597.99559004,0.59185993,0.00054209,0.59185990
-8453.61383509,0.58863560,0.00053914,0.58863557
-8355.12335485,0.59169979,0.00054195,0.59169976
-8245.41439258,0.58645333,0.00053714,0.58645330
-8156.74073906,0.58536848,0.00053616,0.58536845
-8038.47197145,0.57787999,0.00052967,0.57787996
-8005.96005292,0.57453506,0.00052623,0.57453503
-7700.07131635,0.55578565,0.00050905,0.55578563
-7178.50047215,0.57427474,0.00052600,0.57427471
-7826.89009949,0.48451824,0.17115083,0.48080097
-6208.63888059,0.68870140,0.00063079,0.68870136
-5855.07174603,0.75013828,0.00068707,0.75013824
-5846.09186957,0.75009357,0.00068703,0.75009354
-5836.66697492,0.74437451,0.00068180,0.74437447
-6247.72436327,0.64886376,0.00059432,0.64886373
-6173.79652620,0.65842407,0.00060306,0.65842404
-6000.94303091,0.70616994,0.00064680,0.70616990
-5922.23409706,0.71432991,0.00065428,0.71432988
-5789.37984736,0.74728379,0.00068448,0.74728375
-5771.72285165,0.75110690,0.00068797,0.75110686
-5770.69935405,0.74867789,0.00068574,0.74867785
-5760.37530573,0.74840172,0.00072228,0.74840168
-5759.82021089,0.75219592,0.00071138,0.75219588
-5808.67855552,0.73973247,0.00067754,0.73973244
-5783.19625381,0.75034127,0.00068726,0.75034123
-5805.30381301,0.74735939,0.00068453,0.74735935
-5926.37058289,0.72368374,0.00079015,0.72368369
-6062.64912840,0.66934143,0.25807985,0.66321852
-6255.89706808,0.63916621,0.03933264,0.63901794
-6407.12401217,0.63141882,0.00057833,0.63141879
-6544.74272223,0.58886640,0.00053935,0.58886637
-5880.22718178,0.73504952,0.00067332,0.73504948
-5897.41376230,0.74433876,0.00068176,0.74433873
-6254.69327805,0.64120693,0.00058741,0.64120690
-8161.20578209,0.48451861,0.47500483,0.45510291
-7899.11404671,0.56777882,0.00052004,0.56777879
-7803.11066790,0.57595094,0.00052752,0.57595091
-8048.22824378,0.57483319,0.00056668,0.57483316
-8231.25848740,0.57485996,0.00052654,0.57485993
-8326.72039622,0.57977559,0.00053103,0.57977556
-8456.85872625,0.58657570,0.00054007,0.58657567
-8572.74268654,0.59247933,0.00054266,0.59247930
-8693.38104867,0.59510553,0.00054507,0.59510550
-8807.25908795,0.58604595,0.00053677,0.58604592
-8944.62452996,0.59236864,0.00334368,0.59236749
-9017.97810496,0.59867412,0.00063126,0.59867408
-9119.17271935,0.59835172,0.00054804,0.59835169
-9290.27098534,0.58637535,0.00053707,0.58637532
-9436.18996217,0.59404003,0.00054409,0.59404000
-9517.79269844,0.58226942,0.00053332,0.58226939
-9291.46908727,0.59978277,0.00054947,0.59978274
-9528.35680928,0.56073005,0.07130406,0.56017440
-9336.57827435,0.57085280,0.00085236,0.57085272
-9220.88168258,0.57752675,0.00052897,0.57752672
-9113.74232868,0.59674962,0.00054657,0.59674958
-9036.86136326,0.58452185,0.00053537,0.58452182
-8917.05055164,0.60064671,0.00055023,0.60064668
-8811.22541282,0.61292772,0.00064181,0.61292768
-8686.94238209,0.60203331,0.00055141,0.60203327
-8586.40381766,0.59814607,0.00057294,0.59814604
-8433.04173400,0.59976706,0.00054934,0.59976703
-8427.10259318,0.57728927,0.00052875,0.57728924
-8165.51749664,0.59898513,0.00054864,0.59898510
-8013.25219889,0.59261936,0.00062099,0.59261932
-7831.70252187,0.58935000,0.00053980,0.58934997
-7673.42281109,0.59346029,0.00054357,0.59346026
-7521.17170472,0.58501258,0.13219557,0.58318003
-7332.87945398,0.60578850,0.00055485,0.60578847
-7094.14943321,0.59639538,0.00054625,0.59639535
-6355.40995361,0.74936116,0.00068635,0.74936112
-6367.31703072,0.75284251,0.00068956,0.75284247
-6386.13287002,0.74867937,0.00070228,0.74867933
-6405.65099848,0.74567637,0.00068993,0.74567633
-6409.67267735,0.74614636,0.00068341,0.74614632
-6426.15530688,0.74425669,0.00068170,0.74425665
-6436.53150026,0.74688304,0.00068408,0.74688300
-6441.17200513,0.74785975,0.00068498,0.74785971
-6468.13356084,0.75003736,0.00068698,0.75003732
-6480.60670848,0.74976480,0.00068695,0.74976476
-6481.75370861,0.75058694,0.00068748,0.75058691
-6504.86328449,0.74982698,0.00072668,0.74982694
-6502.70065909,0.75264708,0.00068938,0.75264704
-6534.88690092,0.74645530,0.00068371,0.74645526
-6534.28223715,0.75203895,0.00068882,0.75203891
-6547.09420476,0.74960928,0.00068660,0.74960924
-6561.61791338,0.74888550,0.00068593,0.74888546
-6563.53601242,0.75285932,0.00068958,0.75285928
-6559.08766884,0.75130997,0.00068815,0.75130993
-6556.00838732,0.74783053,0.00068501,0.74783049
-6551.79500099,0.74674282,0.00068398,0.74674278
-6532.42896810,0.74937665,0.00068637,0.74937661
-6507.44121601,0.75070137,0.00068758,0.75070133
-6512.56525468,0.74774565,0.00068488,0.74774561
-6505.53017262,0.74919659,0.00068624,0.74919655
-6502.43632034,0.74865315,0.00068792,0.74865311
-6469.88003915,0.75301213,0.00068971,0.75301209
-6475.61924180,0.73764930,0.00074345,0.73764925
-6604.29289488,0.72198838,0.00066129,0.72198834
-6590.20067522,0.71465939,0.00065457,0.71465935
-6431.82469340,0.74967654,0.00068664,0.74967650
-6503.18370190,0.72066793,0.00066009,0.72066789
-6407.52012052,0.74750036,0.00068467,0.74750032
-6573.49311505,0.69704439,0.00063844,0.69704435
-7015.59381592,0.51504742,0.75853757,0.44135007
-7504.11168973,0.58584482,0.00053658,0.58584479
-7696.47191003,0.59034191,0.00054070,0.59034188
-7848.17823632,0.59596674,0.00054586,0.59596671
-8089.20624808,0.57762598,0.00117157,0.57762583
-8236.24094085,0.58380732,0.00053472,0.58380729
-8355.87289460,0.59663911,0.00054647,0.59663908
-8462.05549469,0.60708541,0.00055604,0.60708538
-8605.75856522,0.60391501,0.00055316,0.60391498
-8764.84350787,0.60374585,0.00055300,0.60374582
-8906.76222963,0.59716233,0.00054695,0.59716230
-9052.14227618,0.59669549,0.00054653,0.59669546
-9175.85816371,0.59629601,0.00054621,0.59629598
-9306.62277785,0.58927290,0.00053972,0.58927287
-9689.77800216,0.53101869,0.29523831,0.52086760
-9749.99171237,0.55665317,0.00050987,0.55665314
-9805.17818256,0.56386724,0.00051646,0.56386721
-9603.40705435,0.57917259,0.00053051,0.57917256
-9611.63185866,0.59263186,0.00054280,0.59263183
-9779.98691922,0.57429947,0.10407576,0.57314308
-9824.50324698,0.57132299,0.00064676,0.57132295
-9483.96671726,0.59613137,0.00054602,0.59613134
-9393.79734243,0.59994579,0.00054981,0.59994576
-9287.69306114,0.59596567,0.00054585,0.59596564
-9190.87733648,0.59185118,0.00054209,0.59185115
-9066.12744872,0.58814290,0.00053869,0.58814287
-8959.74660740,0.58735241,0.00053797,0.58735238
-8874.64465467,0.58471053,0.00056368,0.58471050
-8676.14660957,0.59379309,0.00054387,0.59379306
-8522.65563923,0.58631820,0.00053702,0.58631817
-8424.16856247,0.57270613,0.00052457,0.57270610
-8284.98453924,0.57262241,0.00052447,0.57262238
-8369.57091225,0.57764129,0.00052907,0.57764126
-8185.36315005,0.60961336,0.00055835,0.60961333
-8020.58194814,0.55804936,0.00051114,0.55804933
-6843.85868113,0.42375835,0.71887257,0.34097781
-5985.89659949,0.74678287,0.00068400,0.74678283
-6794.40098060,0.56994005,0.00052202,0.56994002
-6816.89082074,0.60914088,0.00055796,0.60914084
-6603.63017636,0.62222699,0.00060360,0.62222696
-6374.82309069,0.62071949,0.00056865,0.62071946
-6120.45866973,0.69638825,0.00063784,0.69638822
-6065.44244686,0.71215165,0.00065229,0.71215162
-5934.06062139,0.74576716,0.00068306,0.74576712
-5914.40419266,0.75064975,0.00068757,0.75064971
-5903.91617619,0.74905754,0.00068608,0.74905750
-5895.21900595,0.74811044,0.00068523,0.74811040
-5893.97082031,0.74928059,0.00068634,0.74928056
-5905.56675259,0.75041382,0.00068732,0.75041378
-5917.17690356,0.74705072,0.00068426,0.74705069
-5921.81064131,0.75158954,0.00068840,0.75158950
-5939.54313347,0.75056188,0.00068746,0.75056184
-6005.24751958,0.72683375,0.00066572,0.72683371
-6095.15500554,0.71188119,0.00065203,0.71188116
-6149.31540478,0.70496272,0.00078316,0.70496267
-7001.83593188,0.58936758,0.00053985,0.58936755
-7101.98379385,0.61702687,0.00056514,0.61702684
-7041.35094170,0.58354879,0.00053448,0.58354876
-7159.10999295,0.58121190,0.00053235,0.58121187
-8231.07123416,0.36990670,0.89722318,0.19549249
-8259.22303730,0.58530422,0.00053609,0.58530419
-8308.52861794,0.58746617,0.00053842,0.58746614
-8389.72315879,0.57198281,0.00052389,0.57198279
-8549.50967423,0.57892814,0.00053212,0.57892811
-8705.19703661,0.58700874,0.00053765,0.58700871
-8845.60141333,0.59897654,0.00054884,0.59897651
-9356.15238539,0.56869387,0.00074861,0.56869381
-9117.19106326,0.59806099,0.00054777,0.59806096
-9281.68608647,0.58716278,0.00053779,0.58716275
-9439.98020333,0.57964864,0.00053091,0.57964861
-9552.62044520,0.58388557,0.00053479,0.58388554
-9644.66054779,0.58361701,0.00053454,0.58361698
-9730.56815979,0.60260170,0.00055193,0.60260167
-9878.25910391,0.59582900,0.00054573,0.59582897
-9998.79383963,0.59296412,0.00239831,0.59296352
-9943.75289146,0.58382650,0.00054000,0.58382647
-10024.83064760,0.55858968,0.12931889,0.55675292
-10090.11979025,0.56382126,0.00051644,0.56382123
-10305.05288857,0.49605133,0.46906854,0.46809596
-9861.45278113,0.55220025,0.25798383,0.54476789
-9587.31306058,0.58004767,0.00076552,0.58004761
-9397.38269198,0.59341641,0.00054352,0.59341638
-9267.20472710,0.59776371,0.00054750,0.59776368
-9123.85273572,0.60100193,0.00135917,0.60100174
-8962.10572937,0.60151250,0.00055094,0.60151247
-8809.94403920,0.59685865,0.00054667,0.59685862
-8666.26084889,0.60022477,0.00054976,0.60022474
-8681.45439447,0.59103760,0.00054135,0.59103757
-8481.82396033,0.57749399,0.00158419,0.57749372
-8322.46762300,0.57359920,0.00052538,0.57359917
-8028.25965777,0.60048567,0.00055000,0.60048564
-7850.01757700,0.59051374,0.00054088,0.59051371
-7677.33434725,0.57526621,0.00052690,0.57526618
-7242.61473526,0.55510370,0.15622373,0.55240420
-6681.30227281,0.70050913,0.00064161,0.70050910
-6687.69154169,0.67698504,0.05287971,0.67673200
-6656.35492777,0.69326550,0.00063499,0.69326547
-6519.99267644,0.74626600,0.00068352,0.74626597
-6725.70812389,0.70413792,0.00064494,0.70413788
-6704.27886786,0.71313895,0.00065319,0.71313891
-6578.42198824,0.74413523,0.00068158,0.74413519
-6553.81058083,0.75025061,0.00068717,0.75025058
-6625.75530560,0.73958345,0.00067799,0.73958341
-6591.49951005,0.74933177,0.00068634,0.74933173
-6612.07517519,0.74941064,0.00068647,0.74941060
-6627.45851545,0.74804930,0.00068518,0.74804926
-6641.96133513,0.74735731,0.00068455,0.74735727
-6647.19701603,0.74846489,0.00068554,0.74846485
-6662.86802818,0.74919022,0.00068620,0.74919019
-6679.08291884,0.74755802,0.00068470,0.74755798
-6679.04071930,0.74989521,0.00068686,0.74989517
-6689.74015677,0.75038868,0.00068729,0.75038864
-6676.29335411,0.75071624,0.00068760,0.75071620
-6672.59189584,0.75025528,0.00068719,0.75025524
-6667.71281930,0.74734212,0.00068451,0.74734208
-6654.66251428,0.74860832,0.00070139,0.74860828
-6646.63877780,0.74864968,0.00068746,0.74864964
-6636.68829784,0.74844407,0.00068552,0.74844403
-6617.51951716,0.74979235,0.00068677,0.74979231
-6607.69331987,0.74858857,0.00068567,0.74858853
-6595.02203188,0.74651611,0.00068375,0.74651607
-6587.54281223,0.74767947,0.00068482,0.74767943
-6574.22131639,0.75121698,0.00068806,0.75121694
-6785.62806086,0.69531228,0.00063689,0.69531225
-6873.94397503,0.67131449,0.00061493,0.67131445
-6696.80376896,0.66172813,0.37641203,0.64848098
-7004.62665704,0.62808087,0.00057527,0.62808084
-7186.17833976,0.59918284,0.00054880,0.59918281
-7514.61772517,0.57609287,0.03532512,0.57596018
-7817.64396603,0.58327155,0.00053423,0.58327152
-8011.26642810,0.59601195,0.00054590,0.59601192
-8214.44088148,0.59888728,0.00054854,0.59888725
-8337.28834118,0.59625738,0.00054612,0.59625735
-8512.45573327,0.60647650,0.00055548,0.60647646
-8677.93875645,0.60393703,0.00055316,0.60393700
-8836.41343725,0.60330786,0.00055260,0.60330783
-9011.46953920,0.59944045,0.00056012,0.59944042
-9198.63028642,0.59577230,0.00099140,0.59577220
-9351.47286230,0.59163852,0.00054191,0.59163849
-10035.50989796,0.49342309,0.49330532,0.46222933
-9662.62115346,0.59593985,0.00287581,0.59593900
-9995.33052593,0.57386410,0.00398628,0.57386240
-10787.54102784,0.42974592,0.65567324,0.36334267
-11121.98961709,0.41795218,0.62769347,0.35555469
-11168.99451174,0.46505564,0.23916969,0.45745982
-11151.08247175,0.46165244,0.26770443,0.45204417
-10968.00651732,0.45645580,0.53158386,0.41681612
-11061.11303996,0.42816549,0.72923539,0.34377626
-10209.99355756,0.57921554,0.00053052,0.57921551
-10041.19676815,0.60654052,0.00055555,0.60654048
-9928.14207172,0.58327468,0.00053423,0.58327465
-9859.63452266,0.58217523,0.00072951,0.58217517
-9799.96718367,0.56485365,0.00051786,0.56485362
-9508.41121696,0.58427351,0.00053517,0.58427348
-9336.08894291,0.59121508,0.00054150,0.59121505
-9209.45960888,0.58400437,0.00053490,0.58400434
-9049.94123100,0.59701635,0.00054683,0.59701632
-8910.37727390,0.58506089,0.00053587,0.58506086
-8794.55622495,0.57378614,0.00052555,0.57378611
-8573.02302448,0.57661468,0.00052813,0.57661465
-8422.24675980,0.57624644,0.00052779,0.57624641
-8076.00833237,0.57637814,0.00052792,0.57637811
-7775.09718346,0.56850726,0.00052071,0.56850723
-7607.86112217,0.55352734,0.14537155,0.55118394
-7415.30840078,0.59920797,0.00054882,0.59920794
-7368.62034937,0.61817895,0.00056620,0.61817892
-6593.14185281,0.64311943,0.02706905,0.64304964
-6285.66410662,0.70297066,0.00064422,0.70297062
-6247.95256207,0.71542614,0.00074488,0.71542609
-6062.51298218,0.75059912,0.00068749,0.75059908
-6083.32336556,0.73184070,0.00067031,0.73184067
-6058.27842404,0.74679381,0.00068525,0.74679377
-6048.99846751,0.74893303,0.00068597,0.74893299
-6034.26385562,0.74935910,0.00073447,0.74935906
-6018.50219613,0.75043651,0.00068735,0.75043647
-6026.16837875,0.75030735,0.00068723,0.75030731
-6044.83684536,0.74872281,0.00068577,0.74872277
-6119.81661248,0.72308018,0.00066230,0.72308014
-6139.65991919,0.72302619,0.00066223,0.72302615
-6081.87098615,0.75102619,0.00068790,0.75102615
-6101.09126194,0.74650400,0.00068375,0.74650397
-6093.07017775,0.75173602,0.00068855,0.75173598
-6406.24447267,0.66631513,0.00061029,0.66631510
-6732.01632730,0.60261980,0.04672615,0.60239785
-7331.62995759,0.50800514,0.58742850,0.46454050
-7624.00585407,0.60474458,0.00055390,0.60474455
-7795.65083789,0.59115141,0.00054145,0.59115138
-7999.85474412,0.58124328,0.00053493,0.58124325
-8216.80043783,0.58480362,0.00054659,0.58480359
-8519.27691128,0.57767315,0.00052910,0.57767312
-8717.75055204,0.57698813,0.00073678,0.57698807
-9035.48505178,0.58607548,0.00053680,0.58607545
-9066.24798593,0.59621404,0.00054608,0.59621401
-9222.75231588,0.59923149,0.00054885,0.59923146
-9402.38830480,0.59348825,0.00054359,0.59348822
-9570.83003346,0.59025792,0.00054063,0.59025789
-9787.73049386,0.56513973,0.14851908,0.56274401
-10216.05325242,0.56208367,0.00067196,0.56208362
-10500.11937624,0.55537338,0.00050996,0.55537335
-10501.90601642,0.56878741,0.00052125,0.56878738
-10500.56866504,0.56580640,0.15097367,0.56333359
-11408.29990767,0.49542476,0.17468596,0.49163766
-11709.56639607,0.44209233,0.46901899,0.41048535
-11711.13663615,0.42882373,0.67534826,0.35779619
-11807.03186855,0.41407976,0.69525266,0.33503501
-11641.41170654,0.45914125,0.44335316,0.43212480
-11745.88331068,0.45641972,0.46209559,0.42680352
-11310.33902565,0.41883700,0.63718451,0.35452635
-10593.55515899,0.51932188,0.35139232,0.50454865
-10025.68470708,0.57838715,0.00066591,0.57838710
-9833.00328239,0.58512387,0.00053594,0.58512384
-9640.41757280,0.58562951,0.00053639,0.58562948
-9435.11916547,0.59466512,0.00054467,0.59466509
-9296.03694101,0.59430924,0.00249439,0.59430860
-9036.23050208,0.60367650,0.00055292,0.60367647
-8880.69341630,0.60239669,0.00055175,0.60239666
-8709.02061066,0.61133889,0.00055994,0.61133886
-8542.07216180,0.60795690,0.00055684,0.60795687
-8383.10346325,0.60579908,0.00127970,0.60579892
-8217.29382742,0.59726018,0.00054704,0.59726015
-8031.40062560,0.57724236,0.00052871,0.57724233
-7800.33561096,0.57645980,0.00097603,0.57645970
-7545.99007053,0.59048138,0.00172883,0.59048107
-7339.83078705,0.59649170,0.00054634,0.59649167
-7254.93700287,0.59758145,0.00054733,0.59758142
-7089.83138689,0.64202098,0.00058804,0.64202094
-6674.62360185,0.75090575,0.00068777,0.75090571
-6691.48755669,0.74922756,0.00068752,0.74922752
-6855.76107636,0.71117845,0.00065138,0.71117842
-6838.40605262,0.71280511,0.00065289,0.71280507
-6716.81739044,0.74961585,0.00068659,0.74961581
-6744.16027902,0.74817603,0.00070518,0.74817599
-6753.18242281,0.74894249,0.00068597,0.74894245
-6774.15141193,0.74580178,0.00068311,0.74580175
-6772.52128966,0.75218410,0.00068896,0.75218407
-6786.83872292,0.75068523,0.00068757,0.75068519
-6810.39144594,0.74835956,0.00068544,0.74835952
-6805.69143610,0.75072151,0.00068760,0.75072147
-6828.91779012,0.75092540,0.00068779,0.75092536
-6840.19809683,0.74960615,0.00070224,0.74960611
-6828.96818490,0.74783618,0.00068498,0.74783615
-6822.57394328,0.74579611,0.00068311,0.74579608
-6795.18067575,0.75137988,0.00068821,0.75137984
-6795.98528593,0.75093492,0.00068780,0.75093488
-6789.98251012,0.74900868,0.00068605,0.74900864
-6767.51563188,0.75438225,0.00069098,0.75438221
-6878.04591607,0.70744537,0.00064796,0.70744533
-6941.15740193,0.69860000,0.00063990,0.69859997
-7000.57281373,0.68714270,0.00062937,0.68714267
-7023.96069897,0.66669189,0.10118488,0.66575061
-6798.94744119,0.72054609,0.00065996,0.72054605
-6852.58571864,0.71088823,0.00065112,0.71088820
-6982.33496950,0.67704544,0.00948886,0.67703729
-7438.09781550,0.60235636,0.00055171,0.60235632
-7590.18470646,0.60029536,0.00054983,0.60029533
-7837.08159423,0.57899611,0.00108994,0.57899598
-7987.59152942,0.58722300,0.00053785,0.58722297
-8192.72466912,0.59386127,0.00054393,0.59386124
-8373.21915687,0.59740495,0.00054717,0.59740491
-8534.38619535,0.60275185,0.00055207,0.60275182
-8699.05320936,0.61370563,0.00056267,0.61370560
-8846.74677786,0.62119897,0.00056897,0.62119893
-9043.56391383,0.61120669,0.00055982,0.61120665
-9239.23925034,0.60023366,0.00054977,0.60023363
-9419.40679281,0.60433718,0.00055353,0.60433715
-9655.90437037,0.58715578,0.00053779,0.58715575
-10331.51793770,0.52822765,0.29385821,0.51811799
-10698.78893126,0.46664046,0.59103958,0.41828299
-10957.52524374,0.46742861,0.50448217,0.43279670
-11308.66921384,0.47725936,0.41527602,0.45458867
-11881.09072551,0.47583711,0.39731925,0.45506350
-12366.79177536,0.43916619,0.48993501,0.40430495
-12924.39424898,0.33651969,0.76812178,0.20240836
-13576.50100161,0.31459718,0.74141824,0.17785672
-13196.75632226,0.33865902,0.74514772,0.21603797
-12262.98815008,0.46930609,0.21765335,0.46308208
-12017.25006056,0.38626981,0.71172575,0.29521442
-10987.69373508,0.51257766,0.49644902,0.48222848
-10825.64938777,0.57031111,0.00180122,0.57031076
-10833.44572174,0.56689834,0.00051923,0.56689831
-10785.81953215,0.51139645,0.28059900,0.50187766
-10312.59867541,0.55238549,0.06094466,0.55197349
-9892.64863319,0.58026397,0.00053149,0.58026394
-9620.47554990,0.59302511,0.00054316,0.59302508
-9844.57398035,0.55457007,0.08967213,0.55368125
-9234.67676380,0.60429367,0.00055350,0.60429364
-9068.45563965,0.60047804,0.00054999,0.60047801
-8869.10239171,0.58370118,0.00053463,0.58370115
-8681.78879920,0.58283747,0.00053383,0.58283744
-8437.60287526,0.58330421,0.00053426,0.58330418
-8198.89715277,0.58975849,0.00054018,0.58975846
-7975.53374475,0.59735298,0.00055350,0.59735295
-7850.99031238,0.56698863,0.00122167,0.56698847
-7332.31713015,0.58979511,0.00054023,0.58979508
-6881.98835490,0.61668969,0.00091004,0.61668961
